description,category,severity,source,label
سيناريو تعافي DRP-066: تهديد 'هجوم حجب الخدمة (DDoS)' يؤثر على [أنظمة البريد الإلكتروني]. إجراءات: تعطيل الوصول غير المصرح به. عزل مصدر التسرب وتحديد نوع البيانات المتأثرة وحجمها والأطراف المتضررة.,SUSPICIOUS_BEHAVIOR,High,data\bank_scenarios_import.csv,6
"ملاحظة امتثال مستخرجة من DOC:SAMA_CSF:011 (SAMA_CSF.pdf): sments on the Members Organization’s information assets; g. proactively supporting other functions on cyber security, including: 1. performing information and system classifications; 2. determining cyber security requirements for important projects; 3. performing cyber security reviews. 3.1.4.- e.1, e.2, e.3, e.4, e.5 4. The CISO should be responsible for: e. the cyber security activities across the Member Organization, including: 1. monitoring of the cyber security activities (SOC monitoring); 2. monitoring of compliance with cyber security regulations, policies, standards and procedures; 3. overseeing the investigation of cyber security incidents; 4. gathering and analyzing threat intelligence from internal and external sources; 5. performing cyber security reviews; 3.1.4. -4.i.1., 4.i.2",SUSPICIOUS_BEHAVIOR,Medium,legal_articles_from_pdfs.json,6
"سلوك مشبوه anomaly: ملاحظة امتثال مستخرجة من 0-63-3 (NIST_Privacy_Framework.pdf): [8]) A complete statement asserting a property of a subscriber, independent of format. For example, for the attribute “birthday,” a value could be “12/1/1980” or “December 1, 1980.” Availability (44 U.S.C. [13]) Ensuring timely and reliable access to and use of information. Category The subdivision of a Function into groups of privacy outcomes closely tied to programmatic needs and particular activities. Communicate-P (Function) Develop and implement appropriate activities to enable organizations and individuals to have a reliable understanding and engage in a dialogue about how data are processed and associated privacy risks. Confidentiality (44 U.S.C. [13]) Preserving authorized restrictions on information access and disclosure, including means for protecting personal privacy and proprie",SUSPICIOUS_BEHAVIOR,Medium,data\train_light_500.csv,6
رُصد حساب موظف خدمة العملاء 'سارة المطيري' وهو يستعلم عن أرصدة وبيانات عملاء لا تربطه بهم أي معاملة بنكية قائمة. بلغ عدد الاستعلامات غير المبررة 320 استعلاماً خلال يوم عمل واحد مقارنةً بمعدله الطبيعي البالغ 40 استعلاماً. يتضمن نمط الاستعلام حسابات ذوي رصيد مرتفع وشخصيات بارزة. يُثير هذا السلوك قلقاً جدياً بشأن احتمالية بيع البيانات أو الاستعداد لعملية احتيال.,SUSPICIOUS_BEHAVIOR,High,data\imtithal_violations_latest.csv,6
سيناريو تعافي DRP-010: تهديد 'كارثة طبيعية (حريق)' يؤثر على [أنظمة الدفع الإلكتروني]. إجراءات: تقييم الأضرار الأولية وتحديد النظم والبيانات الأكثر حرجية. تعطيل الوصول غير المصرح به.,SUSPICIOUS_BEHAVIOR,High,data\bank_scenarios_import.csv,6
عملية بنكية: تطبيق القروض عبر الإنترنت | القسم: تكنولوجيا المعلومات | حرجية: منخفض | التهديد: برمجيات خبيثة | نقطة الضعف: برامج غير محدثة | الأصول: جدران الحماية | RTO: 48.0h | RPO: 720m,SUSPICIOUS_BEHAVIOR,High,data\bank_scenarios_import.csv,6
"تم رصد حساب المدير التقني 'admin_khaled' يقوم بتسجيل دخول متكرر إلى نظام Core Banking خارج أوقات الدوام الرسمي بين الساعة 2:00 صباحاً و4:30 صباحاً على مدار ثلاثة أيام متتالية. قام الحساب بتنفيذ استعلامات SQL مباشرة على جداول بيانات العملاء وسجلات المعاملات دون تذكرة دعم مرفقة. لم يتم إشعار فريق أمن المعلومات بهذا النشاط مسبقاً، وتم استخراج أكثر من 15,000 سجل عميل خلال هذه الجلسات.",SUSPICIOUS_BEHAVIOR,Critical,data\imtithal_violations_latest.csv,6
أثناء فحص IAM الأسبوعي، عملية بنكية: نظام الصراف الآلي ونقاط البيع | القسم: الامتثال | حرجية: متوسط | التهديد: اختراق قاعدة البيانات | نقطة الضعف: نقص الوعي الأمني للموظفين | الأصول: أنظمة الدفع الإلكتروني | RTO: 8.0h | RPO: 120m,SUSPICIOUS_BEHAVIOR,Medium,data\train_light_500.csv,6
"ملاحظة امتثال مستخرجة من ARTICLE 10 (NCA_ECC_2018.pdf): of NCA’s mandate and as per the Royal Decree number 57231, dated 10/11/1439H. Sharing Indicator:  White Document Classification: Unclassified 7 Essential Cybersecurity Controls Introduction The National Cybersecurity Authority (referred to in this document as “The Authority” or “NCA”) developed the essential cybersecurity controls (ECC – 1: 2018) after conducting a comprehensive study of multiple national and international cybersecurity frameworks and standards, studying related national decisions, law and regulatory requirements, reviewing and leveraging cybersecurity best practices, analyzing previous cybersecurity incidents and attacks on government and other critical organizations, and surveying and considering opinions of multiple national organizations. The Essential Cybersecurity Co",SUSPICIOUS_BEHAVIOR,Medium,legal_articles_from_pdfs.json,6
"رصد نظام SIEM أن حساب موظف الدعم التقني 'helpdesk_omar.m' يقوم بإعادة تعيين كلمات مرور العملاء بمعدل غير طبيعي يبلغ 120 حساباً عميل في الساعة. كشف التحقيق الأولي أن غالبية الحسابات المُعاد تعيين كلمات مرورها لا يوجد لها طلبات دعم مقابلة في نظام التذاكر. تم رصد أن الحسابات المُستهدَفة تعود لعملاء من ذوي الأرصدة المرتفعة الذين يتجاوز رصيدهم 500,000 ريال. يُشير هذا النمط بقوة إلى مخطط احتيالي لاختراق حسابات العملاء الثروات.",SUSPICIOUS_BEHAVIOR,Critical,data\imtithal_violations_latest.csv,6
عملية بنكية: نظام إدارة المخاطر | القسم: تكنولوجيا المعلومات | حرجية: متوسط | التهديد: برمجيات خبيثة | نقطة الضعف: عدم وجود تشفير للبيانات | الأصول: أنظمة البريد الإلكتروني | RTO: 8.0h | RPO: 240m,SUSPICIOUS_BEHAVIOR,Medium,data\bank_scenarios_import.csv,6
"ملاحظة امتثال مستخرجة من 2-13-1 (NCA_ECC_2024_EN.pdf): Requirements for cybersecurity incident and threat management within the entity shall be identified, documented, and approved.",SUSPICIOUS_BEHAVIOR,Medium,legal_articles_from_pdfs.json,6
حساب تطبيق API مخصص للتكامل مع نظام الدفع الفوري سجّل معدلات طلبات غير اعتيادية تتجاوز الحدود المتفق عليها في اتفاقية مستوى الخدمة بمقدار 800%. الطلبات الزائدة تتمحور حول التحقق من أرصدة حسابات بعينها بتسلسل يشير إلى عملية استطلاع منهجية. تم رصد الطلبات قادمة من نطاق IP مختلف عن النطاق المسجل للتطبيق الشريك. يُشير هذا النمط إلى احتمال اختطاف مفاتيح API أو استخدامها من بيئة غير معتمدة.,SUSPICIOUS_BEHAVIOR,Critical,data\imtithal_violations_latest.csv,6
سلوك مشبوه anomaly: عملية بنكية: البوابة الإلكترونية للعملاء | القسم: تكنولوجيا المعلومات | حرجية: منخفض | التهديد: اختراق قاعدة البيانات | نقطة الضعف: تكوينات خاطئة | الأصول: شبكة المؤسسة | RTO: 72.0h | RPO: 480m وتم توثيق الملاحظة في تقرير التدقيق.,SUSPICIOUS_BEHAVIOR,High,data\train_light_500.csv,6
رُصد على حساب مستخدم عادي في فرع الرياض محاولات متكررة لرفع صلاحياته (Privilege Escalation) عبر استغلال ثغرة في نظام إدارة الطلبات الداخلية. نجح الحساب في الوصول إلى لوحة إدارة النظام مرة واحدة لمدة 12 دقيقة قبل اكتشافه. خلال هذه الفترة تم تغيير إعدادات عدة حسابات موظفين آخرين. النشاط يتطابق مع أنماط هجمات الاستيلاء على الحسابات (Account Takeover).,SUSPICIOUS_BEHAVIOR,Critical,data\imtithal_violations_latest.csv,6
